MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Bob Ainsworth","Coventry North East BC","","","£156.02","£0.00","","","","£10,172.51","£0.00","n/a","","£0.00","£0.00","n/a","","£56,121.65","£0.00","£66,450.18","","","","£0.00","£0.00","","Uncapped","£148.80","Uncapped","£0.00","£148.80","£66,598.98"
"Bob Blackman","Harrow East BC","","","£26,049.03","£0.00","","","","£155,472.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£181,521.03","","","","£0.00","£0.00","","Uncapped","£3,017.83","Uncapped","£0.00","£3,017.83","£184,538.86"
"Bob Neill","Bromley and Chislehurst BC","","","£21,789.89","£0.00","","","","£130,736.51","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,526.40","","","","£0.00","£0.00","","Uncapped","£480.10","Uncapped","£0.00","£480.10","£153,006.50"
"Bob Russell","Colchester BC","","","£3,708.31","£0.00","","","","£14,087.76","£0.00","n/a","","£0.00","£0.00","n/a","","£95,093.24","£0.00","£112,889.31","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£850.18","£850.18","£113,739.49"
"Bob Stewart","Beckenham BC","","","£19,074.86","£0.00","","","","£127,567.34","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,642.20","","","","£0.00","£0.00","","Uncapped","£23.57","Uncapped","£0.00","£23.57","£146,665.77"
"Boris Johnson","Uxbridge and South Ruislip BC","","","£6,339.09","£0.00","","","","£83,114.72","£0.00","n/a","","£14.88","£0.00","n/a","","£0.00","£0.00","£89,468.69","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£89,468.69"
"Brandon Lewis","Great Yarmouth CC","","","£23,366.48","£0.00","","","","£114,585.49","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,951.97","","","","£15,850.86","£0.00","","Uncapped","£2,705.72","Uncapped","£486.00","£19,042.58","£156,994.55"
"Brendan O'Hara","Argyll and Bute CC","","","£12,803.31","£0.00","","","","£95,958.91","£0.00","n/a","","£3,400.35","£0.00","n/a","","£0.00","£0.00","£112,162.57","","","","£23,470.34","£0.00","","Uncapped","£38,443.04","Uncapped","£0.00","£61,913.38","£174,075.95"
"Brian Binley","Northampton South BC","","","£91.06","£0.00","","","","£13,540.10","£0.00","n/a","","£0.00","£0.00","n/a","","£41,607.18","£0.00","£55,238.34","","","","£1,538.33","£0.00","","Uncapped","£0.00","Uncapped","£1,538.33","£3,076.66","£58,315.00"
"Brian Donohoe","Central Ayrshire CC","","","£4,244.19","£0.00","","","","£14,659.35","£0.00","n/a","","£0.00","£0.00","n/a","","£117,837.68","£0.00","£136,741.22","","","","£472.49","£0.00","","Uncapped","£1,883.40","Uncapped","£343.58","£2,699.47","£139,440.69"
"Bridget Phillipson","Houghton and Sunderland South BC","","","£23,395.96","£0.00","","","","£133,160.79","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,556.75","","","","£23,643.34","£0.00","","Uncapped","£6,364.07","Uncapped","£2,360.37","£32,367.78","£188,924.53"
"Brooks Newmark","Braintree CC","","","£0.00","£0.00","","","","£8,712.33","£0.00","n/a","","£0.00","£0.00","n/a","","£45,278.14","£0.00","£53,990.47","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£53,990.47"
"Byron Davies","Gower CC","","","£13,855.63","£0.00","","","","£105,292.30","£0.00","n/a","","£5,959.20","£0.00","n/a","","£0.00","£0.00","£125,107.13","","","","£19,959.15","£0.00","","Uncapped","£8,400.55","Uncapped","£0.00","£28,359.70","£153,466.83"
"Callum McCaig","Aberdeen South BC","","","£8,706.38","£0.00","","","","£87,142.78","£0.00","n/a","","£3,316.00","£0.00","n/a","","£0.00","£0.00","£99,165.16","","","","£18,703.30","£0.00","","Uncapped","£20,036.47","Uncapped","£0.00","£38,739.77","£137,904.93"
"Calum Kerr","Berwickshire, Roxburgh and Selkirk CC","","","£16,253.51","£0.00","","","","£110,588.97","£0.00","n/a","","£5,727.55","£0.00","n/a","","£0.00","£0.00","£132,570.03","","","","£19,446.87","£0.00","","Uncapped","£28,484.04","Uncapped","£0.00","£47,930.91","£180,500.94"
"Carol Monaghan","Glasgow North West BC","","","£21,432.04","£0.00","","","","£74,304.11","£0.00","n/a","","£5,438.98","£0.00","n/a","","£0.00","£0.00","£101,175.13","","","","£24,098.91","£0.00","","Uncapped","£20,100.69","Uncapped","£0.00","£44,199.60","£145,374.73"
"Caroline Ansell","Eastbourne BC","","","£20,856.04","£0.00","","","","£113,468.22","£0.00","n/a","","£5,998.87","£0.00","n/a","","£0.00","£0.00","£140,323.13","","","","£8,935.42","£0.00","","Uncapped","£5,148.80","Uncapped","£0.00","£14,084.22","£154,407.35"
"Caroline Dinenage","Gosport BC","","","£17,443.50","£0.00","","","","£114,462.53","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,906.03","","","","£9,931.81","£0.00","","Uncapped","£3,952.55","Uncapped","£0.00","£13,884.36","£145,790.39"
"Caroline Flint","Don Valley CC","","","£14,383.50","£0.00","","","","£136,140.92","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,524.42","","","","£3,627.71","£0.00","","Uncapped","£5,269.80","Uncapped","£0.00","£8,897.51","£159,421.93"
"Caroline Lucas","Brighton, Pavilion BC","","","£23,400.00","£0.00","","","","£139,975.84","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,375.84","","","","£10,469.00","£0.00","","Uncapped","£710.89","Uncapped","£0.00","£11,179.89","£174,555.73"
"Caroline Nokes","Romsey and Southampton North CC","","","£17,322.46","£0.00","","","","£140,478.27","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,800.73","","","","£17,667.88","£0.00","","Uncapped","£8,263.10","Uncapped","£0.00","£25,930.98","£183,731.71"
"Caroline Spelman","Meriden CC","","","£14,072.04","£0.00","","","","£122,631.36","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£136,703.40","","","","£0.00","£0.00","","Uncapped","£4,907.05","Uncapped","£0.00","£4,907.05","£141,610.45"
"Carolyn Harris","Swansea East BC","","","£18,837.09","£0.00","","","","£129,466.88","£0.00","n/a","","£5,967.27","£0.00","n/a","","£0.00","£0.00","£154,271.24","","","","£15,677.55","£0.00","","Uncapped","£10,781.69","Uncapped","£0.00","£26,459.24","£180,730.48"
"Cat Smith","Lancaster and Fleetwood CC","","","£20,889.88","£0.00","","","","£119,777.95","£0.00","n/a","","£65.00","£0.00","n/a","","£0.00","£0.00","£140,732.83","","","","£0.00","£0.00","","Uncapped","£8,921.66","Uncapped","£0.00","£8,921.66","£149,654.49"
"Catherine McKinnell","Newcastle upon Tyne North BC","","","£17,624.56","£0.00","","","","£122,407.76","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,032.32","","","","£24,748.13","£0.00","","Uncapped","£7,917.11","Uncapped","£0.00","£32,665.24","£172,697.56"
"Catherine West","Hornsey and Wood Green BC","","","£9,328.53","£0.00","","","","£118,257.70","£0.00","n/a","","£4,069.99","£0.00","n/a","","£0.00","£0.00","£131,656.22","","","","£0.00","£0.00","","Uncapped","£41.20","Uncapped","£0.00","£41.20","£131,697.42"
"Cathy Jamieson","Kilmarnock and Loudoun CC","","","£717.89","£0.00","","","","£14,350.78","£0.00","n/a","","£0.00","£0.00","n/a","","£61,780.09","£0.00","£76,848.76","","","","£1,372.13","£0.00","","Uncapped","£0.00","Uncapped","£438.89","£1,811.02","£78,659.78"
"Charles Hendry","Wealden CC","","","£0.00","£0.00","","","","£13,615.16","£0.00","n/a","","£0.00","£0.00","n/a","","£13,112.20","£0.00","£26,727.36","","","","£0.00","£0.00","","Uncapped","£31.20","Uncapped","£0.00","£31.20","£26,758.56"
"Charles Kennedy","Ross, Skye and Lochaber CC","","","£4,576.52","£0.00","","","","£8,470.36","£0.00","n/a","","£0.00","£0.00","n/a","","£27,467.90","£0.00","£40,514.78","","","","£3,580.72","£0.00","","Uncapped","£650.59","Uncapped","£5,304.01","£9,535.32","£50,050.10"
"Charles Walker","Broxbourne BC","","","£7,150.21","£0.00","","","","£137,179.52","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,329.73","","","","£0.00","£0.00","","Uncapped","£384.30","Uncapped","£0.00","£384.30","£144,714.03"
"Charlie Elphicke","Dover CC","","","£21,379.88","£0.00","","","","£128,977.68","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,357.56","","","","£0.00","£0.00","","Uncapped","£3,632.65","Uncapped","£0.00","£3,632.65","£153,990.21"
"Charlotte Leslie","Bristol North West BC","","","£23,037.63","£0.00","","","","£132,046.99","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,084.62","","","","£20,255.48","£0.00","","Uncapped","£3,947.95","Uncapped","£0.00","£24,203.43","£179,288.05"
"Cheryl Gillan","Chesham and Amersham CC","","","£23,400.00","£0.00","","","","£147,045.69","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£170,445.69","","","","£5,149.26","£0.00","","Uncapped","£828.10","Uncapped","£0.00","£5,977.36","£176,423.05"
"Chinyelu Onwurah","Newcastle upon Tyne Central BC","","","£19,618.26","£0.00","","","","£135,645.87","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,264.13","","","","£9,997.53","£0.00","","Uncapped","£11,921.36","Uncapped","£0.00","£21,918.89","£177,183.02"
"Chloe Smith","Norwich North BC","","","£16,963.81","£0.00","","","","£134,206.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,170.21","","","","£9,986.16","£0.00","","Uncapped","£7,291.49","Uncapped","£0.00","£17,277.65","£168,447.86"
"Chris Bryant","Rhondda CC","","","£15,939.97","£0.00","","","","£134,668.81","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,608.78","","","","£9,815.48","£0.00","","Uncapped","£9,271.41","Uncapped","£1,758.00","£20,844.89","£171,453.67"
"Chris Davies","Brecon and Radnorshire CC","","","£18,654.40","£0.00","","","","£108,244.76","£0.00","n/a","","£5,985.97","£0.00","n/a","","£0.00","£0.00","£132,885.13","","","","£17,984.59","£0.00","","Uncapped","£10,949.93","Uncapped","£0.00","£28,934.52","£161,819.65"
"Chris Evans","Islwyn CC","","","£17,048.41","£0.00","","","","£127,425.67","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,474.08","","","","£21,989.31","£0.00","","Uncapped","£5,608.15","Uncapped","£0.00","£27,597.46","£172,071.54"
"Chris Grayling","Epsom and Ewell BC","","","£16,350.50","£0.00","","","","£128,616.54","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,967.04","","","","£0.00","£0.00","","Uncapped","£126.90","Uncapped","£0.00","£126.90","£145,093.94"
"Chris Green","Bolton West CC","","","£13,898.16","£0.00","","","","£87,665.02","£0.00","n/a","","£4,689.59","£0.00","n/a","","£0.00","£0.00","£106,252.77","","","","£14,808.70","£0.00","","Uncapped","£9,552.49","Uncapped","£0.00","£24,361.19","£130,613.96"
"Chris Heaton-Harris","Daventry CC","","","£7,377.77","£0.00","","","","£91,990.39","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£99,368.16","","","","£18,873.20","£0.00","","Uncapped","£4,344.00","Uncapped","£0.00","£23,217.20","£122,585.36"
"Chris Kelly","Dudley South BC","","","£1,000.08","£0.00","","","","£19,801.45","£0.00","n/a","","£0.00","£0.00","n/a","","£24,279.93","£0.00","£45,081.46","","","","£1,733.52","£0.00","","Uncapped","£142.15","Uncapped","£4,174.82","£6,050.49","£51,131.95"
"Chris Law","Dundee West BC","","","£19,803.51","£0.00","","","","£82,715.12","£0.00","n/a","","£5,999.44","£0.00","n/a","","£0.00","£0.00","£108,518.07","","","","£14,827.51","£0.00","","Uncapped","£23,291.88","Uncapped","£0.00","£38,119.39","£146,637.46"
"Chris Matheson","City of Chester CC","","","£19,902.37","£0.00","","","","£90,979.00","£0.00","n/a","","£5,997.96","£0.00","n/a","","£0.00","£0.00","£116,879.33","","","","£304.62","£0.00","","Uncapped","£5,513.22","Uncapped","£0.00","£5,817.84","£122,697.17"
"Chris Philp","Croydon South BC","","","£7,483.81","£0.00","","","","£110,508.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,992.36","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£117,992.36"
"Chris Pincher","Tamworth CC","","","£15,660.94","£0.00","","","","£117,487.57","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,148.51","","","","£20,228.08","£0.00","","Uncapped","£6,483.98","Uncapped","£699.00","£27,411.06","£160,559.57"
"Chris Ruane","Vale of Clwyd CC","","","£1,334.89","£0.00","","","","£14,489.77","£0.00","n/a","","£0.00","£0.00","n/a","","£73,149.91","£0.00","£88,974.57","","","","£0.00","£0.00","","Uncapped","£315.00","Uncapped","£0.00","£315.00","£89,289.57"
"Chris Skidmore","Kingswood BC","","","£22,762.96","£0.00","","","","£117,023.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,786.24","","","","£16,356.42","£0.00","","Uncapped","£6,090.30","Uncapped","£0.00","£22,446.72","£162,232.96"
"Chris Stephens","Glasgow South West BC","","","£19,773.21","£0.00","","","","£93,002.03","£0.00","n/a","","£5,248.29","£0.00","n/a","","£0.00","£0.00","£118,023.53","","","","£19,803.33","£0.00","","Uncapped","£17,813.30","Uncapped","£0.00","£37,616.63","£155,640.16"
"Chris White","Warwick and Leamington BC","","","£20,879.59","£0.00","","","","£135,527.54","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,407.13","","","","£20,642.24","£0.00","","Uncapped","£2,630.00","Uncapped","£880.00","£24,152.24","£180,559.37"
"Chris Williamson","Derby North BC","","","£1,770.96","£0.00","","","","£14,420.58","£0.00","n/a","","£0.00","£0.00","n/a","","£57,220.77","£0.00","£73,412.31","","","","£2,964.04","£0.00","","Uncapped","£564.10","Uncapped","£3,351.93","£6,880.07","£80,292.38"
"Christina Rees","Neath CC","","","£16,341.02","£0.00","","","","£113,347.21","£0.00","n/a","","£5,582.78","£0.00","n/a","","£0.00","£0.00","£135,271.01","","","","£14,514.75","£0.00","","Uncapped","£6,291.44","Uncapped","£0.00","£20,806.19","£156,077.20"
"Christopher Chope","Christchurch CC","","","£11,848.59","£0.00","","","","£90,599.91","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,448.50","","","","£4,680.11","£0.00","","Uncapped","£7,015.00","Uncapped","£0.00","£11,695.11","£114,143.61"
"Christopher Leslie","Nottingham East BC","","","£14,848.58","£0.00","","","","£130,618.12","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,466.70","","","","£10,523.96","£0.00","","Uncapped","£4,083.91","Uncapped","£0.00","£14,607.87","£160,074.57"
"Chuka Umunna","Streatham BC","","","£26,652.05","£0.00","","","","£154,153.92","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£180,805.97","","","","£0.00","£0.00","","Uncapped","£100.00","Uncapped","£347.69","£447.69","£181,253.66"
"Claire Perry","Devizes CC","","","£23,077.06","£0.00","","","","£136,307.58","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,384.64","","","","£20,600.00","£0.00","","Uncapped","£3,887.31","Uncapped","£0.00","£24,487.31","£183,871.95"
"Clive Betts","Sheffield South East BC","","","£21,951.50","£0.00","","","","£134,758.94","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,710.44","","","","£20,497.27","£0.00","","Uncapped","£8,111.98","Uncapped","£0.00","£28,609.25","£185,319.69"
"Clive Efford","Eltham BC","","","£23,068.72","£0.00","","","","£145,881.87","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£168,950.59","","","","£0.00","£0.00","","Uncapped","£360.00","Uncapped","£0.00","£360.00","£169,310.59"
"Clive Lewis","Norwich South BC","","","£15,942.72","£0.00","","","","£123,264.40","£0.00","n/a","","£5,990.52","£0.00","n/a","","£0.00","£0.00","£145,197.64","","","","£10,374.76","£0.00","","Uncapped","£4,325.89","Uncapped","£0.00","£14,700.65","£159,898.29"
"Colleen Fletcher","Coventry North East BC","","","£10,794.50","£0.00","","","","£89,039.37","£0.00","n/a","","£2,860.53","£0.00","n/a","","£0.00","£0.00","£102,694.40","","","","£15,340.45","£0.00","","Uncapped","£3,065.10","Uncapped","£0.00","£18,405.55","£121,099.95"
"Conor Burns","Bournemouth West BC","","","£9,926.11","£0.00","","","","£112,150.54","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,076.65","","","","£20,396.76","£0.00","","Uncapped","£4,599.70","Uncapped","£0.00","£24,996.46","£147,073.11"
"Conor McGinn","St Helens North BC","","","£16,030.24","£0.00","","","","£102,657.26","£0.00","n/a","","£3,263.47","£0.00","n/a","","£0.00","£0.00","£121,950.97","","","","£9,703.45","£0.00","","Uncapped","£9,428.68","Uncapped","£0.00","£19,132.13","£141,083.10"
"Conor Murphy","Newry and Armagh","","","£0.00","£0.00","","","","£12,724.01","£0.00","n/a","","£0.00","£0.00","n/a","","£44,053.62","£0.00","£56,777.63","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£56,777.63"
"Corri Wilson","Ayr, Carrick and Cumnock CC","","","£20,629.54","£0.00","","","","£108,580.96","£0.00","n/a","","£5,989.29","£0.00","n/a","","£0.00","£0.00","£135,199.79","","","","£17,071.92","£0.00","","Uncapped","£28,711.48","Uncapped","£0.00","£45,783.40","£180,983.19"
"Craig Mackinlay","South Thanet CC","","","£21,342.07","£0.00","","","","£97,510.53","£0.00","n/a","","£5,922.41","£0.00","n/a","","£0.00","£0.00","£124,775.01","","","","£16,635.01","£0.00","","Uncapped","£6,696.91","Uncapped","£0.00","£23,331.92","£148,106.93"
"Craig Tracey","North Warwickshire CC","","","£12,183.36","£0.00","","","","£83,056.39","£0.00","n/a","","£455.96","£0.00","n/a","","£0.00","£0.00","£95,695.71","","","","£18,937.06","£0.00","","Uncapped","£5,267.46","Uncapped","£350.00","£24,554.52","£120,250.23"
